 wave_time_ps    wave_start      wave_time_ps    wave_comp_valid wave_time_ps    wave_comp       wave_time_ps    wave_done       wave_time_ps    wave_trial_code wave_time_ps    wave_final_code
 2.08000000e+03  0.00000000e+00  2.08000000e+03  1.00000000e+00  2.08000000e+03  1.00000000e+00  2.08000000e+03  0.00000000e+00  2.08000000e+03  1.60000000e+01  2.08000000e+03  0.00000000e+00 
 2.08100000e+03  0.00000000e+00  2.08100000e+03  0.00000000e+00  2.08100000e+03  1.00000000e+00  2.08100000e+03  0.00000000e+00  2.08100000e+03  2.40000000e+01  2.08100000e+03  0.00000000e+00 
 2.14100000e+03  0.00000000e+00  2.14100000e+03  1.00000000e+00  2.14100000e+03  0.00000000e+00  2.14100000e+03  0.00000000e+00  2.14100000e+03  2.40000000e+01  2.14100000e+03  0.00000000e+00 
 2.14200000e+03  0.00000000e+00  2.14200000e+03  0.00000000e+00  2.14200000e+03  0.00000000e+00  2.14200000e+03  0.00000000e+00  2.14200000e+03  2.00000000e+01  2.14200000e+03  0.00000000e+00 
 2.24913214e+03  0.00000000e+00  2.24913214e+03  1.00000000e+00  2.24913214e+03  0.00000000e+00  2.24913214e+03  0.00000000e+00  2.24913214e+03  2.00000000e+01  2.24913214e+03  0.00000000e+00 
 2.25013214e+03  0.00000000e+00  2.25013214e+03  0.00000000e+00  2.25013214e+03  0.00000000e+00  2.25013214e+03  0.00000000e+00  2.25013214e+03  1.80000000e+01  2.25013214e+03  0.00000000e+00 
 2.31013214e+03  0.00000000e+00  2.31013214e+03  1.00000000e+00  2.31013214e+03  1.00000000e+00  2.31013214e+03  0.00000000e+00  2.31013214e+03  1.80000000e+01  2.31013214e+03  0.00000000e+00 
 2.31113214e+03  0.00000000e+00  2.31113214e+03  0.00000000e+00  2.31113214e+03  1.00000000e+00  2.31113214e+03  0.00000000e+00  2.31113214e+03  1.90000000e+01  2.31113214e+03  0.00000000e+00 
 2.45830426e+03  0.00000000e+00  2.45830426e+03  1.00000000e+00  2.45830426e+03  1.00000000e+00  2.45830426e+03  0.00000000e+00  2.45830426e+03  1.90000000e+01  2.45830426e+03  0.00000000e+00 
 2.45930426e+03  0.00000000e+00  2.45930426e+03  0.00000000e+00  2.45930426e+03  1.00000000e+00  2.45930426e+03  1.00000000e+00  2.45930426e+03  1.90000000e+01  2.45930426e+03  1.90000000e+01 
 4.00000000e+03  1.00000000e+00  4.00000000e+03  0.00000000e+00  4.00000000e+03  0.00000000e+00  4.00000000e+03  0.00000000e+00  4.00000000e+03  1.60000000e+01  4.00000000e+03  0.00000000e+00 
 4.02000000e+03  0.00000000e+00  4.02000000e+03  0.00000000e+00  4.02000000e+03  0.00000000e+00  4.02000000e+03  0.00000000e+00  4.02000000e+03  1.60000000e+01  4.02000000e+03  0.00000000e+00 
 4.08000000e+03  0.00000000e+00  4.08000000e+03  1.00000000e+00  4.08000000e+03  1.00000000e+00  4.08000000e+03  0.00000000e+00  4.08000000e+03  1.60000000e+01  4.08000000e+03  0.00000000e+00 
 4.08100000e+03  0.00000000e+00  4.08100000e+03  0.00000000e+00  4.08100000e+03  1.00000000e+00  4.08100000e+03  0.00000000e+00  4.08100000e+03  2.40000000e+01  4.08100000e+03  0.00000000e+00 
 4.14100000e+03  0.00000000e+00  4.14100000e+03  1.00000000e+00  4.14100000e+03  0.00000000e+00  4.14100000e+03  0.00000000e+00  4.14100000e+03  2.40000000e+01  4.14100000e+03  0.00000000e+00 
 4.14200000e+03  0.00000000e+00  4.14200000e+03  0.00000000e+00  4.14200000e+03  0.00000000e+00  4.14200000e+03  0.00000000e+00  4.14200000e+03  2.00000000e+01  4.14200000e+03  0.00000000e+00 
 4.20200000e+03  0.00000000e+00  4.20200000e+03  1.00000000e+00  4.20200000e+03  1.00000000e+00  4.20200000e+03  0.00000000e+00  4.20200000e+03  2.00000000e+01  4.20200000e+03  0.00000000e+00 
 4.20300000e+03  0.00000000e+00  4.20300000e+03  0.00000000e+00  4.20300000e+03  1.00000000e+00  4.20300000e+03  0.00000000e+00  4.20300000e+03  2.20000000e+01  4.20300000e+03  0.00000000e+00 
 4.29595815e+03  0.00000000e+00  4.29595815e+03  1.00000000e+00  4.29595815e+03  1.00000000e+00  4.29595815e+03  0.00000000e+00  4.29595815e+03  2.20000000e+01  4.29595815e+03  0.00000000e+00 
 4.29695815e+03  0.00000000e+00  4.29695815e+03  0.00000000e+00  4.29695815e+03  1.00000000e+00  4.29695815e+03  0.00000000e+00  4.29695815e+03  2.30000000e+01  4.29695815e+03  0.00000000e+00 
 4.48312579e+03  0.00000000e+00  4.48312579e+03  1.00000000e+00  4.48312579e+03  0.00000000e+00  4.48312579e+03  0.00000000e+00  4.48312579e+03  2.30000000e+01  4.48312579e+03  0.00000000e+00 
 4.48412579e+03  0.00000000e+00  4.48412579e+03  0.00000000e+00  4.48412579e+03  0.00000000e+00  4.48412579e+03  1.00000000e+00  4.48412579e+03  2.20000000e+01  4.48412579e+03  2.20000000e+01 
 6.00000000e+03  1.00000000e+00  6.00000000e+03  0.00000000e+00  6.00000000e+03  0.00000000e+00  6.00000000e+03  0.00000000e+00  6.00000000e+03  1.60000000e+01  6.00000000e+03  0.00000000e+00 
 6.02000000e+03  0.00000000e+00  6.02000000e+03  0.00000000e+00  6.02000000e+03  0.00000000e+00  6.02000000e+03  0.00000000e+00  6.02000000e+03  1.60000000e+01  6.02000000e+03  0.00000000e+00 
 6.08000000e+03  0.00000000e+00  6.08000000e+03  1.00000000e+00  6.08000000e+03  1.00000000e+00  6.08000000e+03  0.00000000e+00  6.08000000e+03  1.60000000e+01  6.08000000e+03  0.00000000e+00 
 6.08100000e+03  0.00000000e+00  6.08100000e+03  0.00000000e+00  6.08100000e+03  1.00000000e+00  6.08100000e+03  0.00000000e+00  6.08100000e+03  2.40000000e+01  6.08100000e+03  0.00000000e+00 
 6.14100000e+03  0.00000000e+00  6.14100000e+03  1.00000000e+00  6.14100000e+03  1.00000000e+00  6.14100000e+03  0.00000000e+00  6.14100000e+03  2.40000000e+01  6.14100000e+03  0.00000000e+00 
 6.14200000e+03  0.00000000e+00  6.14200000e+03  0.00000000e+00  6.14200000e+03  1.00000000e+00  6.14200000e+03  0.00000000e+00  6.14200000e+03  2.80000000e+01  6.14200000e+03  0.00000000e+00 
 6.20200000e+03  0.00000000e+00  6.20200000e+03  1.00000000e+00  6.20200000e+03  0.00000000e+00  6.20200000e+03  0.00000000e+00  6.20200000e+03  2.80000000e+01  6.20200000e+03  0.00000000e+00 
 6.20300000e+03  0.00000000e+00  6.20300000e+03  0.00000000e+00  6.20300000e+03  0.00000000e+00  6.20300000e+03  0.00000000e+00  6.20300000e+03  2.60000000e+01  6.20300000e+03  0.00000000e+00 
 6.34735431e+03  0.00000000e+00  6.34735431e+03  1.00000000e+00  6.34735431e+03  0.00000000e+00  6.34735431e+03  0.00000000e+00  6.34735431e+03  2.60000000e+01  6.34735431e+03  0.00000000e+00 
 6.34835431e+03  0.00000000e+00  6.34835431e+03  0.00000000e+00  6.34835431e+03  0.00000000e+00  6.34835431e+03  0.00000000e+00  6.34835431e+03  2.50000000e+01  6.34835431e+03  0.00000000e+00 
 6.45703068e+03  0.00000000e+00  6.45703068e+03  1.00000000e+00  6.45703068e+03  1.00000000e+00  6.45703068e+03  0.00000000e+00  6.45703068e+03  2.50000000e+01  6.45703068e+03  0.00000000e+00 
 6.45803068e+03  0.00000000e+00  6.45803068e+03  0.00000000e+00  6.45803068e+03  1.00000000e+00  6.45803068e+03  1.00000000e+00  6.45803068e+03  2.50000000e+01  6.45803068e+03  2.50000000e+01 
